rank,SASRec,BERT4Rec,"gSASRec (256 negatives, t=1.0)"
810,0.03932897001504898,2.8745793315465562e-05,2.90820262307534e-05
811,0.039083875715732574,2.8547263354994357e-05,2.8884431230835617e-05
812,0.03903103619813919,2.847374344128184e-05,2.872034201573115e-05
813,0.03855588287115097,2.839727130776737e-05,2.8642058168770745e-05
814,0.038423094898462296,2.8387659767759033e-05,2.84012367046671e-05
815,0.03829801827669144,2.8387064958224073e-05,2.8229122108314186e-05
816,0.03733177110552788,2.8367658160277642e-05,2.8106951504014432e-05
817,0.03732005134224892,2.834372571669519e-05,2.8071031920262612e-05
818,0.037234336137771606,2.798116474878043e-05,2.8026975996908732e-05
819,0.0366399921476841,2.797845627355855e-05,2.7915581085835584e-05
820,0.03645484521985054,2.7857871828018688e-05,2.784215030260384e-05
821,0.0363842137157917,2.7799511371995322e-05,2.7772302928497083e-05
822,0.03634551167488098,2.767774640233256e-05,2.7758744181483053e-05
823,0.036027777940034866,2.765331373666413e-05,2.769121783785522e-05
824,0.03586692363023758,2.7603369744610973e-05,2.691041663638316e-05
825,0.035825956612825394,2.7509027859196067e-05,2.6814708689926192e-05
826,0.03579956665635109,2.7469546694192104e-05,2.657578806974925e-05
827,0.03575858101248741,2.7271649742033333e-05,2.6492260076338425e-05
828,0.035476166754961014,2.7131954993819818e-05,2.6406298275105655e-05
829,0.03528893366456032,2.6975347282132134e-05,2.6338895622757263e-05
830,0.03491147607564926,2.695925832085777e-05,2.628559923323337e-05
831,0.03487516939640045,2.6827954570762813e-05,2.620120721985586e-05
832,0.034745924174785614,2.6738023734651506e-05,2.61394634435419e-05
833,0.034722622483968735,2.6692889150581323e-05,2.610097908473108e-05
834,0.03437633439898491,2.6681485906010494e-05,2.6055218768306077e-05
835,0.03422689437866211,2.6619482014211826e-05,2.590532494650688e-05
836,0.03410794958472252,2.6608344342093915e-05,2.584888534329366e-05
837,0.03410264104604721,2.6595036615617573e-05,2.584186222520657e-05
838,0.03375239670276642,2.6564110157778487e-05,2.58326963376021e-05
839,0.032956257462501526,2.653611772984732e-05,2.544489507272374e-05
840,0.03295522183179855,2.6520485334913246e-05,2.523853436287027e-05
841,0.032935403287410736,2.64314057858428e-05,2.5193445253535174e-05
842,0.032874904572963715,2.63794408965623e-05,2.5144025130430236e-05
843,0.03278529644012451,2.6333407731726766e-05,2.5061459382413886e-05
844,0.032656408846378326,2.6314688511774875e-05,2.487442543497309e-05
845,0.032573401927948,2.614627555885818e-05,2.481336923665367e-05
846,0.032564677298069,2.6061272365041077e-05,2.451669570291415e-05
847,0.032266922295093536,2.5872855985653587e-05,2.4481390937580727e-05
848,0.03219287469983101,2.585926267784089e-05,2.4383716663578525e-05
849,0.031925756484270096,2.58195632341085e-05,2.4366770958295092e-05
850,0.03190985694527626,2.567862429714296e-05,2.4304737962665968e-05
851,0.031877923756837845,2.5253393687307835e-05,2.4166685761883855e-05
852,0.03171196207404137,2.524352203181479e-05,2.4122085960698314e-05
853,0.03159179538488388,2.4909342755563557e-05,2.407244755886495e-05
854,0.031476475298404694,2.4880710043362342e-05,2.398861943220254e-05
855,0.031217243522405624,2.4727636628085747e-05,2.3982536731637083e-05
856,0.03107709437608719,2.4662660507601686e-05,2.3930675524752587e-05
857,0.030879560858011246,2.4643406504765153e-05,2.3899930965853855e-05
858,0.03054756671190262,2.4349821615032852e-05,2.385853076702915e-05
859,0.030376939103007317,2.4344340999959968e-05,2.373301686020568e-05
860,0.03034314326941967,2.4246677639894187e-05,2.3656661142013036e-05
861,0.030061939731240273,2.4188917450373992e-05,2.361613223911263e-05
862,0.029895901679992676,2.4184440917451866e-05,2.3522450646851212e-05
863,0.0298935379832983,2.4181490516639315e-05,2.3441476514562964e-05
864,0.029858378693461418,2.41259767790325e-05,2.333339216420427e-05
865,0.029601316899061203,2.3989005057956092e-05,2.3249520381796174e-05
866,0.029550008475780487,2.391905763943214e-05,2.3052672986523248e-05
867,0.029531868174672127,2.3866967239882797e-05,2.3052431060932577e-05
868,0.029510734602808952,2.3843580493121408e-05,2.287053212057799e-05
869,0.029233107343316078,2.3839331333874725e-05,2.276084887853358e-05
870,0.028968937695026398,2.3793654690962285e-05,2.2717887986800633e-05
871,0.028876537457108498,2.378244789724704e-05,2.2667747543891892e-05
872,0.028810566291213036,2.3765011064824648e-05,2.262163980049081e-05
873,0.028668466955423355,2.3761951524647884e-05,2.24434206756996e-05
874,0.02847583033144474,2.3688282453804277e-05,2.2309790438157506e-05
875,0.02841842547059059,2.3683131075813435e-05,2.226265314675402e-05
876,0.02831093780696392,2.366836451983545e-05,2.2259277102421038e-05
877,0.0282719936221838,2.3548429453512654e-05,2.225263415311929e-05
878,0.02814573422074318,2.351340117456857e-05,2.2242767954594456e-05
879,0.02811266854405403,2.3509071979788132e-05,2.2221120161702856e-05
880,0.02786598727107048,2.3441461962647736e-05,2.2109934434411116e-05
881,0.027827434241771698,2.3405429601552896e-05,2.198541915277019e-05
882,0.02770516835153103,2.33925547945546e-05,2.1979423763696104e-05
883,0.027670571580529213,2.33603404922178e-05,2.1975274648866616e-05
884,0.027638670057058334,2.3201479052659124e-05,2.1963121980661526e-05
885,0.027397088706493378,2.318827682756819e-05,2.190787563449703e-05
886,0.027343090623617172,2.3079752281773835e-05,2.1823403585585766e-05
887,0.026978828012943268,2.3014295948087238e-05,2.17541673919186e-05
888,0.026701586320996284,2.2921074560144916e-05,2.171592495869845e-05
889,0.02657291293144226,2.2911915948498063e-05,2.1488696802407503e-05
890,0.026543980464339256,2.2894813810125925e-05,2.1445910533657297e-05
891,0.026478897780179977,2.2823704057373106e-05,2.14306764974026e-05
892,0.026332968845963478,2.2804382751928642e-05,2.1329851733753458e-05
893,0.02623262070119381,2.2799120415584184e-05,2.1090385416755453e-05
894,0.026188772171735764,2.27494710998144e-05,2.1087169443489984e-05
895,0.026173394173383713,2.274246435263194e-05,2.094247429340612e-05
896,0.026100128889083862,2.270107506774366e-05,2.0937281078658998e-05
897,0.025981301441788673,2.2637514121015556e-05,2.0923809643136337e-05
898,0.025952542200684547,2.246526855742559e-05,2.0914154447382316e-05
899,0.025916999205946922,2.242461960122455e-05,2.0800676793442108e-05
900,0.025899646803736687,2.225303978775628e-05,2.0765319277415983e-05
901,0.025873275473713875,2.21663030970376e-05,2.07284956559306e-05
902,0.025864128023386,2.207569377787877e-05,2.0698194930446334e-05
903,0.02578951045870781,2.201405368396081e-05,2.0657593267969787e-05
904,0.025757165625691414,2.2000411263434216e-05,2.0629402570193633e-05
905,0.025571392849087715,2.1983149053994566e-05,2.05316609935835e-05
906,0.025426410138607025,2.1765405108453706e-05,2.035623401752673e-05
907,0.025335101410746574,2.1756421119789593e-05,2.0349052647361532e-05
908,0.025334196165204048,2.1756295609520748e-05,2.0347053578007035e-05
909,0.025298714637756348,2.1651418137480505e-05,2.014257916016504e-05
910,0.025277836248278618,2.1641404600813985e-05,2.0136491002631374e-05
911,0.02495362050831318,2.159516043320764e-05,2.0120405679335818e-05
912,0.024939516559243202,2.1589561583823524e-05,2.0113631762797013e-05
913,0.0248398520052433,2.1504960386664607e-05,1.9987222913186997e-05
914,0.024293769150972366,2.148030216631014e-05,1.9957662516389973e-05
915,0.024292349815368652,2.144589598174207e-05,1.9953798982896842e-05
916,0.02424830012023449,2.134035457856953e-05,1.9889241229975596e-05
917,0.024192510172724724,2.1295649275998585e-05,1.9887382222805172e-05
918,0.02413363941013813,2.107641012116801e-05,1.9877030354109593e-05
919,0.023965129628777504,2.105882958858274e-05,1.984903428819962e-05
920,0.023928027600049973,2.096271055052057e-05,1.9825763956760056e-05
921,0.02391614206135273,2.0802732251468115e-05,1.9750827050302178e-05
922,0.02391478233039379,2.0800172933377326e-05,1.9675104340421967e-05
923,0.023880736902356148,2.075671545753721e-05,1.9651568436529487e-05
924,0.023812877014279366,2.0633384337997995e-05,1.9536539184628054e-05
925,0.023692365735769272,2.0506013242993504e-05,1.9483140931697562e-05
926,0.023537416011095047,2.0453551769605838e-05,1.9358569261385128e-05
927,0.02339649759232998,2.042149026237894e-05,1.9306135072838515e-05
928,0.023366522043943405,2.040747131104581e-05,1.927850280480925e-05
929,0.02327963151037693,2.0397879779920913e-05,1.9163773686159402e-05
930,0.023264160379767418,2.039445644186344e-05,1.915529719553888e-05
931,0.023257628083229065,2.0333514839876443e-05,1.9070921553066e-05
932,0.02322978712618351,2.0305804355302826e-05,1.87511741387425e-05
933,0.023177290335297585,2.029898860200774e-05,1.8677661500987597e-05
934,0.02316642738878727,2.0133069483563304e-05,1.862325552792754e-05
935,0.023122284561395645,2.011556898651179e-05,1.862165481725242e-05
936,0.023033561185002327,2.0043260519742034e-05,1.841672019509133e-05
937,0.0230255164206028,1.9978222553618252e-05,1.833269743656274e-05
938,0.022867150604724884,1.9978204363724217e-05,1.8186929082730785e-05
939,0.02285589650273323,1.989585507544689e-05,1.8125063434126787e-05
940,0.022558527067303658,1.9864421119564213e-05,1.8098275177180767e-05
941,0.02248246781527996,1.9845732822432183e-05,1.8064976757159457e-05
942,0.022465607151389122,1.9806404452538118e-05,1.8051268853014335e-05
943,0.02242496982216835,1.947138662217185e-05,1.801936377887614e-05
944,0.02238715998828411,1.9350985894561745e-05,1.797377990442328e-05
945,0.022078577429056168,1.9344583051861264e-05,1.7973403373616748e-05
946,0.021960264071822166,1.9338884158059955e-05,1.7828824638854712e-05
947,0.02195948176085949,1.9300852727610618e-05,1.772850373527035e-05
948,0.02174946293234825,1.9122693629469723e-05,1.76986723090522e-05
949,0.02173953503370285,1.9089258785243146e-05,1.7686928913462907e-05
950,0.021548952907323837,1.9085764506598935e-05,1.7561662389198318e-05
951,0.021489033475518227,1.9049359252676368e-05,1.7555248632561415e-05
952,0.02145219035446644,1.894250999612268e-05,1.7532343917991966e-05
953,0.021333565935492516,1.8861106582335196e-05,1.750516275933478e-05
954,0.021239032968878746,1.8846469174604863e-05,1.7401418517692946e-05
955,0.020995767787098885,1.881341086118482e-05,1.7311953342868946e-05
956,0.020978234708309174,1.87130081030773e-05,1.7297248632530682e-05
957,0.020881084725260735,1.8704120520851575e-05,1.7257227227673866e-05
958,0.02086626924574375,1.8670920326258056e-05,1.7252701582037844e-05
959,0.02076895534992218,1.8658247427083552e-05,1.7238706277566962e-05
960,0.020766638219356537,1.8604230717755854e-05,1.7228647266165353e-05
961,0.020636392757296562,1.848665124271065e-05,1.721370244922582e-05
962,0.020618228241801262,1.8353286577621475e-05,1.7157994079752825e-05
963,0.02055661380290985,1.8293452740181237e-05,1.711811637505889e-05
964,0.020522521808743477,1.829218126658816e-05,1.7093889255193062e-05
965,0.020517868921160698,1.8265822291141376e-05,1.7047135770553723e-05
966,0.020391248166561127,1.825586150516756e-05,1.6934975064941682e-05
967,0.020104529336094856,1.8159125829697587e-05,1.691187935648486e-05
968,0.020046401768922806,1.813998278521467e-05,1.689680721028708e-05
969,0.01993812620639801,1.8138098312192596e-05,1.6827370927785523e-05
970,0.01986156962811947,1.8119477317668498e-05,1.67911421158351e-05
971,0.01964188739657402,1.8071261365548708e-05,1.6716048776288517e-05
972,0.019421881064772606,1.801143844204489e-05,1.671506106504239e-05
973,0.01935805194079876,1.7998903786065057e-05,1.6702520952094346e-05
974,0.01922539621591568,1.7966456653084606e-05,1.670242454565596e-05
975,0.019214533269405365,1.7892349205794744e-05,1.659178815316409e-05
976,0.01918654702603817,1.7853810277301818e-05,1.6586773199378513e-05
977,0.01917649619281292,1.7835516700870357e-05,1.6567044440307654e-05
978,0.019067244604229927,1.7709668099996634e-05,1.653467188589275e-05
979,0.019005008041858673,1.7704585843603127e-05,1.6505573512404226e-05
980,0.018965275958180428,1.767767571436707e-05,1.639217407500837e-05
981,0.01895950920879841,1.7606254914426245e-05,1.636718116060365e-05
982,0.01893807202577591,1.759846600180026e-05,1.6337677152478136e-05
983,0.018860816955566406,1.7541980923851952e-05,1.6329888239852153e-05
984,0.018754176795482635,1.7496086002211086e-05,1.6291933206957765e-05
985,0.018753189593553543,1.7316111552645452e-05,1.6220510588027537e-05
986,0.01870923675596714,1.7307427697232924e-05,1.6211959518841468e-05
987,0.018663352355360985,1.730231088004075e-05,1.617025372979697e-05
988,0.01860395446419716,1.7284466593991965e-05,1.6134532415890135e-05
989,0.01847933791577816,1.720672480587382e-05,1.6069285265984945e-05
990,0.01847456954419613,1.701672408671584e-05,1.5923827959340997e-05
991,0.018432270735502243,1.6877327652764507e-05,1.591335421835538e-05
992,0.018323903903365135,1.686333052930422e-05,1.5899700883892365e-05
993,0.018307464197278023,1.6663163478369825e-05,1.5721061572548933e-05
994,0.018267005681991577,1.6578742361161858e-05,1.565710044815205e-05
995,0.018199941143393517,1.6508280168636702e-05,1.5588935639243573e-05
996,0.018084805458784103,1.629929647606332e-05,1.5532426914433017e-05
997,0.01807314343750477,1.6270270862150937e-05,1.5497480490012094e-05
998,0.01796121522784233,1.6259491530945525e-05,1.536686613690108e-05
999,0.017892492935061455,1.6258762116194703e-05,1.5335494026658125e-05
1000,0.01754475012421608,1.624561809876468e-05,1.528096618130803e-05
1001,0.017490897327661514,1.6149107977980748e-05,1.5247601368173491e-05
1002,0.017486046999692917,1.6095171304186806e-05,1.5185073607426602e-05
1003,0.01731046661734581,1.6076117390184663e-05,1.5178933608694933e-05
1004,0.017286909744143486,1.605959732842166e-05,1.5129018720472232e-05
1005,0.01726553775370121,1.60359686560696e-05,1.5126349353522528e-05
1006,0.017234254628419876,1.599253482709173e-05,1.5090444321685936e-05
1007,0.017196062952280045,1.5802206689841114e-05,1.5061114936543163e-05
1008,0.017136652022600174,1.5759840607643127e-05,1.5021051694930065e-05
1009,0.017126204445958138,1.57589547598036e-05,1.5003156477177981e-05
1010,0.017115429043769836,1.5723944670753554e-05,1.4964046386012342e-05
1011,0.017022833228111267,1.5646803149138577e-05,1.4944693248253316e-05
1012,0.0169061291962862,1.5633901057299227e-05,1.4942015695851296e-05
1013,0.016835249960422516,1.5575296856695786e-05,1.47489790833788e-05
1014,0.01681612990796566,1.5521914974669926e-05,1.467631409468595e-05
1015,0.016793180257081985,1.547931242384948e-05,1.4635641491622664e-05
1016,0.016762951388955116,1.547844112792518e-05,1.4629613360739313e-05
1017,0.016713745892047882,1.5476063708774745e-05,1.4621494301536586e-05
1018,0.016711747273802757,1.546541170682758e-05,1.4545447811542545e-05
1019,0.01662345789372921,1.5449004422407597e-05,1.4459933481703047e-05
1020,0.016580235213041306,1.5411862477776594e-05,1.4388636373041663e-05
1021,0.016572898253798485,1.5283631000784226e-05,1.436739694327116e-05
1022,0.01645834557712078,1.5180246919044293e-05,1.426290600647917e-05
1023,0.016340473666787148,1.5162624549702741e-05,1.4202668353391346e-05
1024,0.016305988654494286,1.5140905816224404e-05,1.4141904102871194e-05
1025,0.016301529482007027,1.5057202290336136e-05,1.4080229448154569e-05
1026,0.016287747770547867,1.5039119716675486e-05,1.4025175005372148e-05
1027,0.01619090512394905,1.5035564501886256e-05,1.400269684381783e-05
1028,0.01614774391055107,1.4989291230449453e-05,1.3939687960373703e-05
1029,0.01613680087029934,1.4987817849032581e-05,1.3920133824285585e-05
1030,0.015964798629283905,1.4947979252610821e-05,1.3910565030528232e-05
1031,0.015728138387203217,1.4919366549293045e-05,1.3907554603065364e-05
1032,0.015698639675974846,1.491007878939854e-05,1.3862309060641564e-05
1033,0.015692325308918953,1.4878588444844354e-05,1.3823706467519514e-05
1034,0.01567717455327511,1.4874614862492308e-05,1.3809251868224237e-05
1035,0.015673819929361343,1.48238759720698e-05,1.3750314792559948e-05
1036,0.01559895183891058,1.4812640074524097e-05,1.3749134268437047e-05
1037,0.015598260797560215,1.47177897815709e-05,1.3694435438083019e-05
1038,0.015589523129165173,1.4714982171426527e-05,1.3602750186691992e-05
1039,0.01556597650051117,1.4665934941149317e-05,1.3585507076641079e-05
1040,0.015552128665149212,1.462010095565347e-05,1.3537201994040515e-05
1041,0.01552473846822977,1.4591852050216403e-05,1.3520069842343219e-05
1042,0.015357724390923977,1.4488768101728056e-05,1.3512451914721169e-05
1043,0.015224125236272812,1.4395538528333418e-05,1.3456051419780124e-05
1044,0.01521019171923399,1.4363135051098652e-05,1.3375179150898475e-05
1045,0.01502930372953415,1.4330556041386444e-05,1.335232809651643e-05
1046,0.014949135482311249,1.4232575267669745e-05,1.3349133041629102e-05
1047,0.01494575198739767,1.4219185686670244e-05,1.3318233868631069e-05
1048,0.014918371103703976,1.4185580766934436e-05,1.3302734259923454e-05
1049,0.014908057637512684,1.416121085640043e-05,1.3255776138976216e-05
1050,0.014826738275587559,1.4030720194568858e-05,1.3241310625744518e-05
1051,0.014819320291280746,1.3987380953039974e-05,1.3239391591923777e-05
1052,0.014813223853707314,1.3966959159006365e-05,1.3226935152488295e-05
1053,0.0147134680300951,1.3951915207144339e-05,1.3225067959865555e-05
1054,0.014684944413602352,1.3821337233821396e-05,1.3127483725838829e-05
1055,0.014455580152571201,1.3812746146868449e-05,1.3119072718836833e-05
1056,0.014345914125442505,1.3770972145721316e-05,1.3093563211441506e-05
1057,0.014219684526324272,1.3768149074167013e-05,1.309306298935553e-05
1058,0.014133552089333534,1.3737274457525928e-05,1.300334588449914e-05
1059,0.014117501676082611,1.3736606888414826e-05,1.300043186347466e-05
1060,0.014059529639780521,1.3696330825041514e-05,1.2943081856064964e-05
1061,0.014031529426574707,1.3583189684140962e-05,1.2936813618580345e-05
1062,0.01402846910059452,1.3575665434473194e-05,1.2927440366183873e-05
1063,0.013955658301711082,1.3575223420048133e-05,1.2754893759847619e-05
1064,0.013747104443609715,1.3561871128331404e-05,1.2647311450564303e-05
1065,0.013690725900232792,1.3514757483790163e-05,1.2630413039005361e-05
1066,0.013675224035978317,1.3449889593175612e-05,1.2611035344889387e-05
1067,0.013643315061926842,1.343753046967322e-05,1.2588349818543065e-05
1068,0.013635911978781223,1.3422841220744886e-05,1.2581423106894363e-05
1069,0.0136284613981843,1.3376682545640506e-05,1.2536796020867769e-05
1070,0.013592484407126904,1.3291420145833399e-05,1.2530807907751296e-05
1071,0.013588444329798222,1.3289644812175538e-05,1.2488469110394362e-05
1072,0.013468618504703045,1.3223878340795636e-05,1.247926502401242e-05
1073,0.013433903455734253,1.321631407336099e-05,1.23613181131077e-05
1074,0.013392080552875996,1.320268347626552e-05,1.2331962352618575e-05
1075,0.013357623480260372,1.308323408011347e-05,1.2314475497987587e-05
1076,0.013348821550607681,1.3063908227195498e-05,1.2305798918532673e-05
1077,0.013334140181541443,1.3061940080660861e-05,1.2279493603273295e-05
1078,0.013293418101966381,1.3028387002123054e-05,1.226190579473041e-05
1079,0.013289108872413635,1.2997201338293962e-05,1.2240466276125517e-05
1080,0.01321028359234333,1.2976133803022094e-05,1.2223854355397634e-05
1081,0.013208562508225441,1.2941492968820967e-05,1.2146183507866226e-05
1082,0.013155460357666016,1.2884758689324372e-05,1.2098750630684663e-05
1083,0.01314197201281786,1.2864339623774868e-05,1.209005404234631e-05
1084,0.013120578601956367,1.283877372770803e-05,1.2040095498377923e-05
1085,0.013079424388706684,1.2803253412130289e-05,1.2004175005131401e-05
1086,0.013064512051641941,1.2741461432597134e-05,1.1982272553723305e-05
1087,0.012953811325132847,1.2737440556520596e-05,1.1954433830396738e-05
1088,0.012818601913750172,1.2727374269161373e-05,1.1916371477127541e-05
1089,0.012774675153195858,1.271988821827108e-05,1.1916347830265295e-05
1090,0.01271706074476242,1.2621466339624021e-05,1.1885705134773161e-05
1091,0.012667662464082241,1.2557831723825075e-05,1.1836681551358197e-05
1092,0.012654525227844715,1.2550372957775835e-05,1.1823231943708379e-05
1093,0.012650176882743835,1.2467927263060119e-05,1.1788319170591421e-05
1094,0.01255995687097311,1.2444882486306597e-05,1.1779070518969093e-05
1095,0.012549837119877338,1.2392214557621628e-05,1.1774297490774188e-05
1096,0.012455247342586517,1.2384240108076483e-05,1.1612457456067204e-05
1097,0.012448041699826717,1.23567524497048e-05,1.1604044630075805e-05
1098,0.012441090308129787,1.2322624570515472e-05,1.157846418209374e-05
1099,0.012421263381838799,1.223249091708567e-05,1.1576521501410753e-05
1100,0.012391449883580208,1.1998661648249254e-05,1.156038160843309e-05
1101,0.012381463311612606,1.1978768270637374e-05,1.152390268543968e-05
1102,0.012374124489724636,1.1964963960053865e-05,1.1516773156472482e-05
1103,0.012358231469988823,1.1888984772667754e-05,1.1470790923340246e-05
1104,0.012330315075814724,1.1882794751727488e-05,1.143581721407827e-05
1105,0.012312650680541992,1.1834887118311599e-05,1.1434518455644138e-05
1106,0.012292452156543732,1.1802370863733813e-05,1.134979902417399e-05
1107,0.012224946171045303,1.1782138244598173e-05,1.1348371117492206e-05
1108,0.012153305113315582,1.1671389074763283e-05,1.133796467911452e-05
1109,0.012099753133952618,1.1666069440252613e-05,1.1321822057652753e-05
1110,0.012091787531971931,1.1653949513856787e-05,1.1297468518023379e-05
1111,0.012056993320584297,1.1604895007621963e-05,1.1282631021458656e-05
1112,0.012018227949738503,1.1596807780733798e-05,1.1231840289838146e-05
1113,0.01199934259057045,1.1590273970796261e-05,1.1124599950562697e-05
1114,0.011989906430244446,1.1584239473449998e-05,1.1115341294498648e-05
1115,0.011980104260146618,1.156871803686954e-05,1.10709943328402e-05
1116,0.011948020197451115,1.1558870028238744e-05,1.106858780985931e-05
1117,0.011944754049181938,1.1549106602615211e-05,1.1056349649152253e-05
1118,0.011894257739186287,1.1494737009343226e-05,1.1034681847377215e-05
1119,0.01188396755605936,1.1451408681750763e-05,1.1020347301382571e-05
1120,0.011868159286677837,1.1412869753257837e-05,1.0950260730169248e-05
1121,0.011785659939050674,1.1402120435377583e-05,1.0916708561126143e-05
1122,0.011767691001296043,1.1359953532519285e-05,1.0896508683799766e-05
1123,0.011764735914766788,1.1333225302223582e-05,1.0824111996043939e-05
1124,0.011655576527118683,1.1304275176371448e-05,1.0808371371240355e-05
1125,0.011607625521719456,1.1277043086010963e-05,1.07862333607045e-05
1126,0.011487597599625587,1.1234813428018242e-05,1.0675973499019165e-05
1127,0.011468775570392609,1.1224415175092872e-05,1.0658781320671551e-05
1128,0.011410682462155819,1.1211801393073983e-05,1.065256310539553e-05
1129,0.01139073260128498,1.1196095329069067e-05,1.0579617992334533e-05
1130,0.01135589275509119,1.1130652637802996e-05,1.0574201041890774e-05
1131,0.011341779492795467,1.1064580576203298e-05,1.0470712368260138e-05
1132,0.011304551735520363,1.1047035513911396e-05,1.0440071491757408e-05
1133,0.011231791228055954,1.104527746065287e-05,1.043208067130763e-05
1134,0.011221046559512615,1.1044391612813342e-05,1.041575706040021e-05
1135,0.011097376234829426,1.1041253856092226e-05,1.041484392771963e-05
1136,0.011048580519855022,1.100824010791257e-05,1.0413928976049647e-05
1137,0.011033246293663979,1.0957806807709858e-05,1.0403437045169994e-05
1138,0.011018594726920128,1.0953364835586399e-05,1.0383970220573246e-05
1139,0.01101723313331604,1.0947779628622811e-05,1.0366910828452092e-05
1140,0.010868191719055176,1.0896853382291738e-05,1.0333479622204322e-05
1141,0.010848034173250198,1.0879968613153324e-05,1.0262641808367334e-05
1142,0.010842089541256428,1.0826684047060553e-05,1.0197015399171505e-05
1143,0.01078275591135025,1.075798263627803e-05,1.0179302080359776e-05
1144,0.010706266388297081,1.0755634320958052e-05,1.0175459465244785e-05
1145,0.010691528208553791,1.074029023584444e-05,1.0166883839701768e-05
1146,0.010668272152543068,1.0712025868997443e-05,1.0163724255107809e-05
1147,0.010659663937985897,1.0673266842786688e-05,1.016073929349659e-05
1148,0.010639794170856476,1.0644701433193404e-05,1.0120585102413315e-05
1149,0.0105435224249959,1.059960231941659e-05,1.0113330063177273e-05
1150,0.010543044656515121,1.0590135389065836e-05,1.0100809959112667e-05
1151,0.01050803903490305,1.0589023986540269e-05,1.0096976438944694e-05
1152,0.010484934784471989,1.0521510375838261e-05,1.0092056982102804e-05
1153,0.010459532029926777,1.0460210432938766e-05,1.0059224223368801e-05
1154,0.010459472425282001,1.0455643860041164e-05,1.0055137863673735e-05
1155,0.010444273240864277,1.0435232070449274e-05,1.0050354831037112e-05
1156,0.010422321036458015,1.0403285159554798e-05,1.0045802810054738e-05
1157,0.010395915247499943,1.0400904102425557e-05,1.0026870768342633e-05
1158,0.010391206480562687,1.0392931471869815e-05,1.0013158316724002e-05
1159,0.010347945615649223,1.0272997315041721e-05,9.994973879656754e-06
1160,0.0102806081995368,1.0272880899719894e-05,9.97684219328221e-06
1161,0.010280127637088299,1.0263048352499027e-05,9.971761755878106e-06
1162,0.010263161733746529,1.0261765964969527e-05,9.89502041193191e-06
1163,0.010221552103757858,1.0257636859023478e-05,9.826063433138188e-06
1164,0.010184591636061668,1.0113555617863312e-05,9.80803270067554e-06
1165,0.010174660943448544,1.0111684787261765e-05,9.807929018279538e-06
1166,0.010172183625400066,9.982630217564292e-06,9.773709280125331e-06
1167,0.010012309066951275,9.878116543404758e-06,9.771892109711189e-06
1168,0.010006406344473362,9.75088096311083e-06,9.767615665623453e-06
1169,0.009987237863242626,9.735772437124979e-06,9.651296750234906e-06
1170,0.009952014312148094,9.692988896858878e-06,9.629287887946703e-06
1171,0.009882043115794659,9.684598808235023e-06,9.615338967705611e-06
1172,0.009855327196419239,9.651415894040838e-06,9.514636076346505e-06
1173,0.009848373010754585,9.646474609326106e-06,9.409018275619019e-06
1174,0.009847940877079964,9.64023911365075e-06,9.348662388219964e-06
1175,0.009801090694963932,9.631316061131656e-06,9.331533874501474e-06
1176,0.009798550046980381,9.625108759792056e-06,9.328926353191491e-06
1177,0.0097904521971941,9.587776730768383e-06,9.304324521508534e-06
1178,0.009779996238648891,9.585865882399958e-06,9.299498742620926e-06
1179,0.009762551635503769,9.542858606437221e-06,9.28721419768408e-06
1180,0.00972164236009121,9.501722161076032e-06,9.25000222196104e-06
1181,0.009691295213997364,9.49692002905067e-06,9.245768524124287e-06
1182,0.009686203673481941,9.452563062950503e-06,9.244375178241171e-06
1183,0.009664162993431091,9.44255316426279e-06,9.22658455237979e-06
1184,0.009593844413757324,9.384757504449226e-06,9.207510629494209e-06
1185,0.009503207169473171,9.382455573359039e-06,9.108732228924055e-06
1186,0.009495162405073643,9.370956831844524e-06,9.042606507136952e-06
1187,0.009487549774348736,9.361837328469846e-06,9.034401045937557e-06
1188,0.009474510326981544,9.352921551908366e-06,9.031592526298482e-06
1189,0.009434283711016178,9.309707820648327e-06,8.883231203071773e-06
1190,0.009427709504961967,9.304222658101935e-06,8.863531547831371e-06
1191,0.009418753907084465,9.289832632930484e-06,8.837468158162665e-06
1192,0.009397276677191257,9.275782758777495e-06,8.744084880163427e-06
1193,0.00935045164078474,9.228375347447582e-06,8.742667887418065e-06
1194,0.009344304911792278,9.213934390572831e-06,8.723744940652978e-06
1195,0.009325510822236538,9.169876648229547e-06,8.663049811730161e-06
1196,0.00932455062866211,9.163363756670151e-06,8.606182746007107e-06
1197,0.009282604791224003,9.144847354036756e-06,8.60414729686454e-06
1198,0.009222501888871193,9.089219020097516e-06,8.600447472417727e-06
1199,0.009218120016157627,9.07838148123119e-06,8.599291504651774e-06
1200,0.009195752441883087,9.00520808500005e-06,8.583100679970812e-06
1201,0.009059197269380093,8.981699465948623e-06,8.554793566872831e-06
1202,0.009046128951013088,8.944703040469903e-06,8.48497529659653e-06
1203,0.008970032446086407,8.880759196472354e-06,8.463486665277742e-06
1204,0.008956846781075,8.835032531351317e-06,8.463082849630155e-06
1205,0.008936438709497452,8.817103662295267e-06,8.45983868202893e-06
1206,0.00886583048850298,8.815229193714913e-06,8.439829798589926e-06
1207,0.00885891541838646,8.774625712248962e-06,8.422213795711286e-06
1208,0.00880458950996399,8.751258974371012e-06,8.394525139010511e-06
1209,0.008791091851890087,8.747362699068617e-06,8.392531526624225e-06
1210,0.008786436170339584,8.741350939089898e-06,8.337884537468199e-06
